Date,Open,High,Low,Close,volume_obv,volume_adi,volume_fi,volume_sma_em,trend_adx,trend_aroon_ind,trend_macd,momentum_rsi,momentum_stoch
2018-11-29 00:00:00-05:00,60.68639963116266,61.23246662294361,60.17673803131623,60.8684196472168,86014200,43374546.590215124,3263791.2218244597,-0.4937677691628305,54.99879854774199,36.0,1.3927413572106175,65.28278500584872,49.383132270626675
2018-11-30 00:00:00-05:00,60.85022806855854,61.323484335932505,60.65910494460256,60.72281265258789,58705300,21302977.697424497,2229482.925046489,-0.5721679576032788,54.05230976543821,36.0,1.3145783321325908,63.82512364339559,44.916157323659746
2018-12-03 00:00:00-05:00,61.31437354937144,61.942347394199004,60.66819353882844,61.43268585205078,72539600,24069837.69742456,3313928.050515486,-0.28736104266807744,53.514769238380055,24.0,1.2949866066624338,67.62094186223328,68.975714206872
2018-12-04 00:00:00-05:00,61.40540050548111,62.02427838198477,60.47708021891579,60.65910720825195,58984500,13704237.40346919,1342518.918362203,-0.049553009379718134,52.73766181395967,24.0,1.2031693047897534,60.20693103905368,43.37390052809833
2018-12-06 00:00:00-05:00,60.185835380313904,60.67729776587249,59.69437299475532,60.56808853149414,41762300,27099444.06363692,926795.9507592601,-0.4898765473965855,50.947786100914826,24.000000000000004,1.1102605920166297,59.38196270803449,40.36161054010323
2018-12-07 00:00:00-05:00,60.22225554410706,60.65001033332375,59.339443650382464,59.58517837524414,30704800,20188565.148280695,-758250.4783112591,-0.4995470438370507,48.841519085418426,20.0,0.9464075357326607,51.21993931699834,8.108277270961258
2018-12-10 00:00:00-05:00,59.58517143963491,59.88551076012005,58.65685116606623,59.603370666503906,42853100,26757577.742941223,-618356.7797080777,-1.7102060321204122,46.09065422625871,16.0,0.8086985999328036,51.35321646140794,25.87059542657808
2018-12-11 00:00:00-05:00,60.26776130146409,60.904838441463056,59.63067721784507,59.99472427368164,53756200,22084837.57640256,79546.69088158419,-0.905381234293022,44.358977257426254,12.0,0.7228101362754984,54.24909069615993,39.72982998091242
2018-12-12 00:00:00-05:00,60.0675282779661,60.913934635991296,60.0675282779661,60.18584060668945,64872000,14076613.910520606,371670.1542482496,-0.47077835037311766,42.75787373887092,-76.0,0.6625271997323523,55.63792540087084,45.40527062902399
2018-12-13 00:00:00-05:00,60.331452124495726,61.17785834130929,60.185830565482675,60.89572525024414,74888200,18395591.442385502,1334338.2131802798,-0.365410807156635,41.47794941177309,-76.0,0.6643757856902965,60.4415075635745,66.48619081042874
2018-12-14 00:00:00-05:00,58.64776445526257,59.92191884956878,57.86506564526265,59.466861724853516,58054200,27780900.771199733,-2292494.186763443,-0.7225524732185501,39.059056657895084,-96.0,0.5442694588661823,48.951784607696176,38.51200169321562
2018-12-17 00:00:00-05:00,59.1574196600038,59.73078907392836,58.32011630974637,58.6750602722168,42911100,20258210.06038417,-3677899.099714822,-0.5997221286450835,36.81294195786551,-96.0,0.38080291075813477,43.96426812445999,19.474710197019192
2018-12-18 00:00:00-05:00,58.94808385997252,59.52146015438366,58.74786460196359,59.08460235595703,53434600,18896240.896656927,-2536796.9257212253,-0.6900171067479064,34.72726402212376,-76.0,0.28106121837062403,46.97363146008502,29.321335259602435
2018-12-19 00:00:00-05:00,59.30303764306189,59.97652012778478,57.95606572999663,58.30190658569336,39044500,9432443.121552093,-3783407.422571231,-1.070623751884072,33.44865974519485,-84.0,0.13727577151184533,42.29830757305326,10.502971790160965
2018-12-20 00:00:00-05:00,57.89235671624082,58.065277140191306,55.92651045820671,56.56359100341797,18779900,1240391.7779661305,-8275244.926286466,-2.8882916760687323,33.54379875931591,-88.0,-0.11561008967312603,34.1651192739853,10.44776634950283
2018-12-21 00:00:00-05:00,56.7092053476528,57.52830587551276,55.86279903859758,55.87189865112305,-4745000,-22027448.364991352,-9417637.568031657,-3.0899930371335143,33.66589145426316,-92.0,-0.36760028150056456,31.56433951500226,0.14768551541495967
2018-12-24 00:00:00-05:00,55.95380787633046,56.26324677284112,54.98908579384206,55.11650466918945,-11068300,-27086060.797621146,-8754629.739164377,-4.835718286185985,34.22625450717893,-96.0,-0.6210986664597797,28.97061646276447,1.8111639980140692
2018-12-26 00:00:00-05:00,55.471448445105636,57.54650723358023,55.21661416679852,57.40999221801758,5577900,-12390556.54796127,-2049989.428526219,-4.0360022815343335,33.4062416217268,-92.0,-0.6296741930431295,44.01313608397157,39.11771527564511
2018-12-27 00:00:00-05:00,56.991346759817304,57.55562002914347,56.08123261526406,57.51921463012695,16886000,-1640893.073861152,-1580691.230397613,-3.1950454800027637,32.63591895746219,-56.0,-0.6205042372003646,44.614693608978904,40.88256301033968
2018-12-28 00:00:00-05:00,57.61932753122037,58.35652123546949,57.491908635127615,57.692134857177734,24597900,-5780963.097712874,-1164371.9833418226,-2.1477226772704783,31.154275002119167,-56.0,-0.5924543193571026,45.61106284929971,43.67665870095525
2018-12-31 00:00:00-05:00,58.03797436519717,58.8024703189795,57.937861262517046,58.61134719848633,32287700,-1490846.598558154,11761.023163412581,-1.2668716697408793,29.380041838775366,-56.0,-0.4903987916050596,50.6893919273048,58.529561021380374
2019-01-02 00:00:00-05:00,57.956059852024055,58.58404073457021,57.528305160644436,58.53853225708008,22193700,7732930.623824848,-94918.26851060172,-2.333320907346901,28.046967578209554,-56.0,-0.41066076613823554,50.288828652443236,57.35299586491733
2019-01-03 00:00:00-05:00,57.75582971931104,57.992461287596996,55.880997227461094,55.99930953979492,7803600,-5044519.615415849,-5301311.20500982,-3.627853329448254,27.887586717833916,-56.0,-0.546067136554349,38.78008783045071,16.32349126106275
2019-01-04 00:00:00-05:00,56.79112138312639,58.47483108398011,56.49988514807936,57.855953216552734,20498000,-306067.2263938058,-1176984.2485463643,-3.1511644430022145,27.2846004213021,-56.0,-0.49782343390190675,48.127764938604166,57.48180789468816
2019-01-07 00:00:00-05:00,57.65572700302924,58.46572799874189,57.100560316840074,57.855953216552734,30835600,796611.8596023461,-1008843.6416111694,-1.3113794257908797,26.724684574522552,-56.0,-0.4543524596425641,48.127764938604166,57.48180789468816
2019-01-08 00:00:00-05:00,58.19269114397666,58.511233144764,57.38269019445357,57.90145492553711,41645300,-75156.91314359999,-794457.4322940884,-1.277023868198372,26.157763717235863,-56.0,-0.4114864322595082,48.35191236573094,58.39413487360609
2019-01-09 00:00:00-05:00,57.92876620613236,58.283710164056586,57.29168561589943,58.138092041015625,54725600,9165059.213224389,-238780.01888155757,-1.420644456913536,25.699352154399282,-56.0,-0.35433559894676137,49.57232742776099,63.13880116160204
2019-01-10 00:00:00-05:00,57.8923516390798,58.60223944250421,57.55561043384122,58.42021942138672,65123200,15946150.677905181,214395.36240816265,-1.0423933353278734,24.911682140125794,-28.000000000000004,-0.28301540462429386,51.057199988570396,89.97607256564282
2019-01-11 00:00:00-05:00,56.69100486180125,58.10168094130799,56.126731652550895,58.00156784057617,51317500,28352187.969964884,-641915.1363924558,-0.5427231815300387,25.214935394289256,-28.0,-0.25730922002463785,48.76263881923675,78.997594574482
2019-01-14 00:00:00-05:00,57.655724609218005,58.30190476191169,57.318983377390396,57.673927307128906,41387900,25593967.696224462,-1014975.751324672,0.10144358011750569,25.266094695225625,-28.0,-0.26037331487227533,46.98307465214486,70.40573788425073
2019-01-15 00:00:00-05:00,57.86505707839767,58.82067273264937,57.746741271381346,58.32011413574219,49318300,26131661.475986425,-137904.92604475247,2.098394249875967,24.7275402979157,-28.0,-0.20825907448036673,50.79692671711381,86.11125241831327
2019-01-16 00:00:00-05:00,58.42932117170246,58.993594401132434,58.01977261305804,58.0379753112793,41227000,18342846.990115058,-444328.4895207288,1.5348730106187518,24.035276543815716,-28.0,-0.18756230718481248,49.134933997765984,69.29833715919061
2019-01-17 00:00:00-05:00,57.9560615730707,58.60224169963041,57.88325078437183,58.50212860107422,47994100,23225429.856832605,67857.25574954896,0.9277102131872124,23.50813646529395,-28.0,-0.13218295576238148,51.921842793752326,84.21042709235239
2019-01-18 00:00:00-05:00,58.984493448507514,58.984493448507514,58.1198878185037,58.88438034057617,57829300,30782984.639273718,595237.9775495576,0.23648568156847055,22.56577713409404,-28.0,-0.05679520029152485,54.14985016814732,96.49122406586771
2019-01-22 00:00:00-05:00,59.06641323275539,60.25866061812633,58.929894713421085,59.512367248535156,74243600,28759299.117365357,1982770.481229786,0.4808991671155724,21.503503568245765,72.0,0.05301234095777829,57.62419244635218,82.9522440856796
2019-01-23 00:00:00-05:00,59.95830448448376,60.70459764521858,59.894596785772926,60.45886993408203,86616000,33624937.864429206,3372447.5305769816,1.0453045999514068,20.89927750606739,76.0,0.21394424886386076,62.26536713378979,94.90572000466851
2019-01-24 00:00:00-05:00,60.622703762369106,60.75922227286207,57.273483430558606,58.9207878112793,56896200,31995341.37594094,-3639543.9842586876,1.1435101179123255,20.642113837344226,76.0,0.21489638060244687,52.25054753937216,60.314340335150426
2019-01-25 00:00:00-05:00,61.00494280404116,61.605621401545115,60.158536471679525,61.059547424316406,78782000,37363429.65885168,3567314.4619222055,1.412772497958285,19.688003462108323,84.0,0.3838066936244928,61.51904873387315,90.03312710702103
2019-01-28 00:00:00-05:00,60.240447098899494,60.94123181459781,59.985616293191015,60.886627197265625,67244300,47582583.27847032,2772683.5811270624,0.8860843247044718,18.92414743338487,84.0,0.4979757618556704,60.49660220843338,86.87700907996044
2019-01-29 00:00:00-05:00,60.97765175797567,61.43270886064713,60.2495576162532,61.01405715942383,77947700,50711302.289703086,2571433.6205323553,1.062149881342619,17.798962343527986,84.0,0.591914877686385,61.010864917792205,89.20284456846605
2019-01-30 00:00:00-05:00,61.07776100135073,62.078885174993715,61.02315637445272,62.0242805480957,89650200,61203243.960809276,3892962.98987525,1.6058677709443892,16.819274352530588,96.0,0.7393560521180476,64.91077752282757,99.08260721615927
2019-01-31 00:00:00-05:00,62.05158026333694,63.2438275248214,61.05045613161276,62.015174865722656,65416900,58287189.70559457,3305302.4580858205,1.7818691731282041,16.732557202501173,72.0,0.8457205525561946,64.847814382823,82.73660097954004
2019-02-01 00:00:00-05:00,62.42472780679823,63.089114208426516,61.88776377754832,61.987876892089844,55107700,49696199.63652537,2792913.496962791,3.05171252258445,16.652034134616716,72.0,0.9172391056859652,64.64536820728695,78.96351344408338
2019-02-04 00:00:00-05:00,61.91506464315562,61.98787544177685,61.050458976293314,61.505516052246094,41545300,49301193.882621795,1459358.61821141,2.0808927129200954,15.825669574725541,72.0,0.9243403654361586,61.02031019826238,70.8842330503909
2019-02-05 00:00:00-05:00,61.66932872658038,63.17101826747221,61.5601125430835,63.107303619384766,54326900,61071716.53195492,4175651.382486873,2.385072636493272,15.883137821133372,88.0,1.047148162728007,67.53146224017306,97.71329921222086
2019-02-06 00:00:00-05:00,63.33603319400453,63.482407793853824,62.66817945134181,62.988380432128906,44043500,58876354.233190954,3404424.798727762,2.5947822630577995,16.134994222438788,88.0,1.1219450355518887,66.6414212387854,92.04326977076065
2019-02-07 00:00:00-05:00,62.75966904375467,63.3177366424966,62.64988983079456,63.25369644165039,54152700,67046800.65362512,3301240.1994030233,2.751920234381157,16.350915823986682,96.0,1.1889256855546293,67.6653131666918,96.31640943227644
2019-02-08 00:00:00-05:00,62.915182692314225,63.875792508419124,62.75965751594894,63.81175231933594,63014700,74891855.28503816,3536133.1977810655,2.8580050063748845,16.92481105119444,72.0,1.2723716701236611,69.7672657725275,99.03003345756817
2019-02-11 00:00:00-05:00,64.04047688786098,64.47046406374247,63.90324589855823,64.03132629394531,72244400,69830370.26073508,3320485.871448363,2.6369642469292356,17.83082155207348,76.0,1.3407654888275147,70.57770175298367,93.89830552311926
2019-02-12 00:00:00-05:00,64.26003364291823,64.46130480285314,63.77515692845167,63.81175231933594,63395500,61925374.5311615,2568561.0121098976,2.2691266226178284,18.526108174172755,76.0,1.3615551381129478,68.59739000890778,90.84738756459423
2019-02-13 00:00:00-05:00,63.86664070202807,64.58938395357897,63.85749708937361,64.50704956054688,73659500,69880055.28685728,3221128.1366354926,3.3977670925913905,19.258134927525308,84.0,1.4177923339959975,71.33972629787735,98.2115867023324
2019-02-14 00:00:00-05:00,64.15939227720636,65.44935351508684,64.01301770672615,64.80894470214844,83100600,70902283.3090942,3168141.5773124956,3.068374962204076,20.486020484230647,88.0,1.4697784408242,72.46413448274129,88.27892362077779
2019-02-15 00:00:00-05:00,65.09256000101892,65.29383115143074,64.21429160092295,64.69001770019531,69176000,69250129.72166345,2478976.933211213,3.3287234765960707,21.626199929742743,88.0,1.484271630453172,71.27780046325887,85.39681499687605
2019-02-19 00:00:00-05:00,64.4613086426249,64.58938902842065,63.83920092024949,64.22344207763672,59967600,69474687.2296416,1511063.8052141035,2.716398732513271,22.18119960213512,88.0,1.4414922093549194,66.66655594893618,72.303279802072
2019-02-20 00:00:00-05:00,64.25088799420035,64.5893831344041,64.08621223036772,64.39726257324219,69639400,71760719.77552246,1535362.8429545136,2.3048516558217598,22.696556440785184,80.0,1.4054143296897124,67.5098503120139,76.08284872029107
2019-02-21 00:00:00-05:00,64.16854854437517,64.89129180840774,64.16854854437517,64.68087005615234,80572900,76327792.46232173,1758999.9245893252,2.0101708345100917,23.407220288424185,80.0,1.3837560256862815,68.89266261230293,82.53007767844174
2019-02-22 00:00:00-05:00,64.73576245943646,65.31212412303343,64.72661186735682,65.22978973388672,91884500,84458131.3794237,2394737.053456587,1.9070483434996695,24.37804238434396,96.0,1.3948064338711177,71.42742203333138,95.0086600334742
2019-02-25 00:00:00-05:00,65.77871629887905,65.93424148787862,64.93704317973787,65.00108337402344,79813300,73937359.18691017,1658237.4442225546,2.6312139101335617,25.699327820197716,92.0,1.3693245490824353,68.90801816874995,78.66642420394187
2019-02-26 00:00:00-05:00,64.9553241784888,65.367010060917,64.88213340565738,65.08340454101562,92115600,71848369.56866874,1566023.4797176165,1.7816807799850725,26.836536530291056,80.0,1.3403222019672398,69.32739214542956,74.09421902104133
2019-02-27 00:00:00-05:00,64.79981929076875,65.07427430495281,63.96728969406936,64.1777114868164,78840800,63620265.2262159,-375250.4682254414,1.0206416039371136,26.514547231105638,80.0,1.230076219681969,59.774720902993614,46.51821167585599
2019-02-28 00:00:00-05:00,64.1685570137309,64.48875800085371,63.83920543273087,64.2783432006836,97797500,70295371.9014075,-49122.51415521931,0.9764823781137582,26.039705553995894,80.0,1.1377108008247205,60.427183240032434,47.83888843902643
2019-03-01 00:00:00-05:00,64.61682881926411,65.0559665221351,64.45215305316961,64.81809997558594,105865200,72006685.24815008,579980.092564046,0.9915430391275203,26.10003764734062,72.0,1.095436887172923,63.81723300162909,48.30487266376802
2019-03-04 00:00:00-05:00,64.94619470251298,65.27554630747828,64.37898347829604,64.90959930419922,115084900,73700038.01109295,617639.5593428779,0.6608697450823078,26.340018242490988,72.0,1.0571317800453954,64.37438787400973,52.54274876796129
2019-03-05 00:00:00-05:00,65.12916553904557,65.7695674993688,65.01022876080134,65.4859619140625,125581000,76355756.81429186,1393628.1350633218,0.9896180391299981,26.959058319339217,96.0,1.0610512145067048,67.74377050571285,78.60282131322062
2019-03-06 00:00:00-05:00,65.69638183041961,66.03488402432266,65.101725812279,65.20235443115234,117914900,70343029.29751842,883943.6408060547,1.091150297772665,27.735827660179417,80.0,1.0294062860091344,64.51062098407786,62.08334474014447
2019-03-07 00:00:00-05:00,65.13829992332643,65.28468148200665,64.4613026640726,64.5985336303711,110100200,65133251.379491895,83569.06185301347,0.016102608788408763,27.456920132418702,80.0,0.9447140840070034,58.1476009101483,34.58298279533049
2019-03-08 00:00:00-05:00,64.17769932078933,64.28747851370896,63.153049314444246,63.4549560546875,97736300,59350184.715081215,-1948237.773839472,-0.7520414422332257,25.582216234427783,80.0,0.7763682606287858,48.4089279800774,10.47619904113068
2019-03-11 00:00:00-04:00,63.47326063884134,64.04962941534097,63.25369523724343,63.74772262573242,109254600,62130443.12711966,-1188179.0639671586,-0.4718050448927656,23.841419757721926,80.0,0.6589804814770375,50.686009934486584,20.635233146777683
2019-03-12 00:00:00-04:00,63.802607228751185,64.5710965438782,63.75686822109433,64.08621978759766,122006300,59694749.71412039,-401808.58926372044,-0.284035320890891,22.77443274235346,72.0,0.5865028727579116,53.254972398901344,32.38112407886085
2019-03-13 00:00:00-04:00,64.12279978614445,64.8638442034493,64.02217119056303,64.13195037841797,135804900,49495645.19120741,-254261.91501273695,-0.25318015950902695,22.076213597772966,72.0,0.5266826523994439,53.60659784898271,33.96798090529701
2019-03-14 00:00:00-04:00,64.21430489080359,64.85470688387346,64.21430489080359,64.71747589111328,145054100,54780844.72908213,555724.440277866,-0.38889187899863975,21.427867249233934,68.0,0.5205214647848848,57.966385268792685,54.285784375712396
2019-03-15 00:00:00-04:00,64.7723562491585,65.14744675688537,64.5344897199558,64.6534194946289,131957200,46766230.34478725,356486.6317929978,-0.5320729221034173,21.133803393881134,-12.0,0.5046525429766149,57.331632267833676,52.063019958835845
2019-03-18 00:00:00-04:00,64.75405511070042,65.06511241523769,64.44300478601963,64.80894470214844,137639600,47768901.8074986,431810.8899952816,-0.5124619499564539,20.72327786265538,-12.0,0.49887517015999805,58.51930699852839,57.45976276946334
2019-03-19 00:00:00-04:00,64.90957920101827,65.59572700221236,64.83639540691509,65.30297088623047,145450300,49556857.042862415,921365.0937116016,0.16799816988288205,20.903827515002188,-12.0,0.5280730475078173,62.125676586375164,74.60252888261331
2019-03-20 00:00:00-04:00,65.68723230550556,66.23614926201502,65.26638875966192,65.53170013427734,154962700,45249346.11344826,1100564.9516272433,0.6450596513113361,21.662385201423614,32.0,0.5631771586928096,63.69928207163054,77.15127178109414
2019-03-21 00:00:00-04:00,65.24809603488755,66.27274616221538,65.24809603488755,66.10807037353516,163007100,50708048.070519336,1605706.066064144,0.3379334945220818,22.398991383625113,36.0,0.6302406590925642,67.37746414742054,94.72141696082168
2019-03-22 00:00:00-04:00,65.9159290047971,66.24528047833655,65.58657753125767,65.83358764648438,154984300,48702263.058015555,1061730.9105431226,0.3782836773096482,23.082982838526505,36.0,0.6537049998792952,64.04911194068333,85.92303877074579
2019-03-25 00:00:00-04:00,65.87019899528372,66.30933672638955,65.62318882018867,66.14466094970703,161438100,52058233.80589953,1196855.763942445,0.12576735233351063,23.78225652874196,43.99999999999999,0.6894540773923268,66.09335192480366,94.78261149287984
2019-03-26 00:00:00-04:00,66.52890111931822,66.9588882509633,66.17210477175259,66.74846649169922,169062100,55604223.69252322,1683506.8622575868,0.41236204894630496,25.03567443944498,48.0,0.7577724112450142,69.69540255152208,94.47108081098834
2019-03-27 00:00:00-04:00,66.73015709432472,67.02291318413855,66.43740100451092,66.54718017578125,161399400,50814922.00928638,1222663.5029372717,1.0255188316588577,26.254868308016704,48.0,0.7866055603014388,67.13495720581943,87.70672498113284
2019-03-28 00:00:00-04:00,66.75762434062977,67.68163889545724,66.68443354859514,67.66333770751953,168109000,57278246.45335751,2117850.227510686,2.261770418018228,27.91453601056306,56.0,0.8892696760791665,73.04785798969382,99.58668878038318
2019-03-29 00:00:00-04:00,67.7090789176516,68.13906606567792,67.26994117630238,68.01097869873047,177208500,63695667.01969686,2267208.652084006,2.651396499911295,29.769873005085937,60.0,0.9873024421431751,74.58177471529399,97.0770975777424
2019-04-01 00:00:00-04:00,68.39523166814965,68.55075686632968,67.45292290524259,67.66333770751953,169100100,58695437.18614524,1540634.2427670388,2.7052879742595017,31.749072305554357,60.0,1.0251253855765725,70.27460865697506,80.4040549887595
2019-04-02 00:00:00-04:00,67.70907797680637,68.11161333927068,67.55354581190907,67.94693756103516,174621000,60958098.856605634,1544218.8411252354,2.4615094464110174,33.586900227417885,60.0,1.0656997553780343,71.70994097019802,86.0757294511196
2019-04-03 00:00:00-04:00,68.2122534826406,68.41352466725,67.58100210710691,68.00183868408203,181376600,61032352.40177437,1376600.4390866975,2.5612202095506293,35.482052311629886,60.0,1.08972364175753,71.99188870787508,86.63701772853305
2019-04-04 00:00:00-04:00,68.15735731723598,68.31288249769345,67.68163118293745,68.02012634277344,186826400,61427232.25891561,1194180.9595509446,2.4587651103900217,37.24183638982674,76.0,1.0975861164888414,72.09166566159621,87.08221642441019
2019-04-05 00:00:00-04:00,68.02011953344208,68.68797315304532,68.02011953344208,68.64222717285156,192172600,66041034.76301775,1498708.7450099057,2.845089467858718,39.10986208206646,80.0,1.140864348190675,75.31343495953129,98.81227945509552
2019-04-08 00:00:00-04:00,68.12991329554364,68.88925198035594,68.12991329554364,68.79776000976562,197313000,69942711.29211044,1398821.923561783,2.688384828252507,40.96292488788432,84.0,1.1741776694409225,76.05760820285016,97.48728228176608
2019-04-09 00:00:00-04:00,68.49585527783006,68.8252068045027,68.4318150909691,68.72457122802734,192407200,72338554.96060462,1147697.4308455768,2.366770060043112,42.68362606471519,84.0,1.1810584864704907,74.9132055009661,95.47723978882182
2019-04-10 00:00:00-04:00,68.80690741915416,69.36497491061823,68.80690741915416,69.05392456054688,198473500,71642501.7775243,1269162.9580195276,2.6590230437019513,44.58973017120047,92.0,1.1992632843274578,76.61817583974073,91.76766446614474
2019-04-11 00:00:00-04:00,69.3009422709168,69.59369844752042,69.20945727445152,69.41072845458984,204516100,71930307.35790561,1395857.2797516014,2.711188263896528,46.476421382834815,96.0,1.228322473235039,78.33594064117062,95.39177561310841
2019-04-12 00:00:00-04:00,69.62113546043344,70.39876831318665,69.59369066254969,70.12431335449219,209710900,73583241.25766551,1726010.645217472,3.3312336507745437,48.57677458668194,96.0,1.2940158186877824,81.29553004813273,93.50658134947399
2019-04-15 00:00:00-04:00,70.14262391131354,70.17006871559516,69.60285748081849,69.6760482788086,202078700,67920701.85030183,990687.8800960726,2.8312514122810595,50.527102561682845,92.0,1.294979307592655,74.41783965226495,81.75579344043058
2019-04-16 00:00:00-04:00,69.96880304291805,70.04198685953497,68.94415283183747,69.25520324707031,193742100,64308136.314907834,347958.6555695829,2.3713429793253664,50.608744624350734,88.0,1.2474048954268397,68.55401675888905,69.2121163386278
2019-04-17 00:00:00-04:00,69.1728525360541,69.4930534703589,68.4318150909691,68.72457122802734,184303100,60076873.297208965,-417269.09918986924,1.4644246559855065,49.56453351975248,80.0,1.153586435425396,61.92807935711382,46.491224605444444
2019-04-18 00:00:00-04:00,69.05393317039385,69.76752592586645,68.8069159982023,69.58454895019531,190910900,64167365.85530115,454135.17105746974,1.445915715697815,48.85226947996609,80.0,1.1355378712618744,67.4234603247844,72.36041780075655
2019-04-22 00:00:00-04:00,69.2643566606596,69.58455768344871,68.80692463385837,68.98075103759766,186027800,61467330.7663063,-31942.080094399513,1.0543022458362612,48.19088144302158,76.0,1.0602904405417775,60.78897925283875,50.161462769527894
2019-04-23 00:00:00-04:00,69.0539322355355,69.58454800815343,68.98989203988206,69.5205078125,191301700,65605308.12909327,379281.5392272962,1.2501875641812776,47.576735408715976,72.0,1.0323103393653525,64.18201368001003,68.83132110848388
